"","gpu_name","gpu_id","AppName","AppId","Input.Size","Duration","max_clock_rate","num_of_cores","Achieved.Occupancy","Executed.Load.Store.Instructions","Shared.Load.Transactions","Shared.Store.Transactions","Global.Load.Transactions","Global.Store.Transactions","Global.Load.Transactions.Per.Request","Global.Store.Transactions.Per.Request","Unified.Cache.Throughput","Floating.Point.Operations.Single.Precision.","Instructions.Issued","warps_launched","Block.X"
"1169","GTX-980",9,"subSeqMax",9,243269632,0.034944,1216,2048,0.124946,23524994,251003008,8077312,60817408,19968,7.996769,17.333333,25.740651,0,342371820,128,128
"1170","GTX-980",9,"subSeqMax",9,247463936,0.035566,1216,2048,0.12494,23930498,255328384,8216576,61865984,19968,7.996823,17.333333,25.692516,0,348274154,128,128
"1171","GTX-980",9,"subSeqMax",9,251658240,0.036119,1216,2048,0.124934,24336002,259653760,8355840,62914560,19968,7.996876,17.333333,25.765525,0,354176490,128,128
"1172","GTX-980",9,"subSeqMax",9,255852544,0.036793,1216,2048,0.124973,24741506,263979136,8495104,63963136,19968,7.996927,17.333333,25.77285,0,360078828,128,128
"1173","GTX-980",9,"subSeqMax",9,260046848,0.037361,1216,2048,0.124984,25147010,268304512,8634368,65011712,19968,7.996977,17.333333,25.78058,0,365981162,128,128
"1174","GTX-980",9,"subSeqMax",9,264241152,0.038184,1216,2048,0.124951,25552514,272629888,8773632,66060288,19968,7.997025,17.333333,25.172145,0,371883500,128,128
"1175","GTX-980",9,"subSeqMax",9,268435456,0.038888,1216,2048,0.124952,25958018,276955264,8912896,67108864,19968,7.997071,17.333333,25.330073,0,377785834,128,128
"1176","GTX-970",10,"matMul_gpu_uncoalesced",1,256,0.000785813,1076,3072,0.926134,1058816,0,0,18874368,65536,18,32,184.854364,33554432,10826176,2048,16
"1177","GTX-970",10,"matMul_gpu_uncoalesced",1,512,0.005658929,1076,3072,0.970424,8429568,0,0,150994944,262144,18,32,213.123688,268435456,86288752,8192,16
"1178","GTX-970",10,"matMul_gpu_uncoalesced",1,768,0.019907,1076,3072,0.972957,28403712,0,0,509607936,589824,18,32,206.173425,905969664,290877888,18432,16
"1179","GTX-970",10,"matMul_gpu_uncoalesced",1,1024,0.044493,1076,3072,0.975597,67272704,0,0,1207959552,1048576,18,32,216.296,2147483648,689080689,32768,16
"1180","GTX-970",10,"matMul_gpu_uncoalesced",1,1280,0.092886,1076,3072,0.978717,131328000,0,0,2359296000,1638400,18,32,203.303666,4194304000,1345384805,51200,16
"1181","GTX-970",10,"matMul_gpu_uncoalesced",1,1536,0.152473,1076,3072,0.978823,226861056,0,0,4076863488,2359296,18,32,201.604322,7247757312,2324277696,73728,16
"1182","GTX-970",10,"matMul_gpu_uncoalesced",1,1792,0.236176,1076,3072,0.979745,360163328,0,0,6473908224,3211264,18,32,200.918372,11509170176,3690246517,100352,16
"1183","GTX-970",10,"matMul_gpu_uncoalesced",1,2048,0.3432,1076,3072,0.979694,537526272,0,0,9663676416,4194304,18,32,206.728412,17179869184,5507778922,131072,16
"1184","GTX-970",10,"matMul_gpu_uncoalesced",1,2304,0.487501,1076,3072,0.981049,765241344,0,0,13759414272,5308416,18,32,200.362973,24461180928,7841362272,165888,16
"1185","GTX-970",10,"matMul_gpu_uncoalesced",1,2560,0.658732,1076,3072,0.981745,1049600000,0,0,18874368000,6553600,18,32,198.028736,33554432000,10755483999,204800,16
"1186","GTX-970",10,"matMul_gpu_uncoalesced",1,2816,0.834033,1076,3072,0.981455,1396893696,1,1,25121783808,7929856,18,32,200.577651,44660948992,14314631616,247808,16
"1187","GTX-970",10,"matMul_gpu_uncoalesced",1,3072,1.064739,1076,3072,0.982818,1813413888,0,0,32614907904,9437184,18,32,200.356373,57982058496,18583292352,294912,16
"1188","GTX-970",10,"matMul_gpu_uncoalesced",1,3328,1.351378,1076,3072,0.982065,2305452032,0,0,41466986496,11075584,18,32,198.84816,73719087104,23625953728,346112,16
"1189","GTX-970",10,"matMul_gpu_uncoalesced",1,3584,1.635918,1076,3072,0.983004,2879299584,0,0,51791265792,12845056,18,32,200.791883,92073361408,29507103083,401408,16
"1190","GTX-970",10,"matMul_gpu_uncoalesced",1,3840,2.081551,1076,3072,0.983312,3541248000,0,0,63700992000,14745600,18,32,195.172675,113246208000,36291228074,460800,16
"1191","GTX-970",10,"matMul_gpu_uncoalesced",1,4096,2.395943,1076,3072,0.98355,4297588736,0,0,77309411328,16777216,18,32,207.408155,137438953472,44042815936,524288,16
"1192","GTX-970",10,"matMul_gpu_uncoalesced",1,4352,3.070756,1076,3072,0.983301,5154613248,0,0,92729769984,18939904,18,32,195.181892,164852924416,52826354112,591872,16
"1193","GTX-970",10,"matMul_gpu_uncoalesced",1,4608,3.492568,1076,3072,0.983079,6118612992,0,0,110075314176,21233664,18,32,200.820909,195689447424,62706330048,663552,16
"1194","GTX-970",10,"matMul_gpu_uncoalesced",1,4864,4.13549,1076,3072,0.983328,7195879424,0,0,129459290112,23658496,18,32,198.939179,230149849088,73747231168,739328,16
"1195","GTX-970",10,"matMul_gpu_uncoalesced",1,5120,4.825326,1076,3072,0.983121,8392704000,0,0,150994944000,26214400,18,32,200.530612,268435456000,86013544896,819200,16
"1196","GTX-970",10,"matMul_gpu_uncoalesced",1,5376,5.790811,1076,3072,0.98254,9715378176,0,0,174795522048,28901376,18,32,192.652969,310747594752,99569758656,903168,16
"1197","GTX-970",10,"matMul_gpu_uncoalesced",1,5632,6.805084,1076,3072,0.982446,11170193408,0,0,NA,31719424,NA,32,189.487895,357287591936,114480359872,991232,16
"1198","GTX-970",10,"matMul_gpu_uncoalesced",1,5888,8.009464,1076,3072,0.98264,12763441152,0,0,NA,34668544,NA,32,184.644888,408256774144,130809835968,1083392,16
"1199","GTX-970",10,"matMul_gpu_uncoalesced",1,6144,8.68936,1076,3072,0.983113,14501412864,0,0,NA,37748736,NA,32,191.939163,463856467968,148622674281,1179648,16
"1200","GTX-970",10,"matMul_gpu_uncoalesced",1,6400,10.933545,1076,3072,0.982889,16390400000,0,0,NA,40960000,NA,32,173.424494,5.24288e+11,167983362401,1280000,16
"1201","GTX-970",10,"matMul_gpu_uncoalesced",1,6656,12.938499,1076,3072,0.982804,18436694016,0,0,NA,44302336,NA,32,165.744674,589752696832,188956387689,1384448,16
"1202","GTX-970",10,"matMul_gpu_uncoalesced",1,6912,15.307055,1076,3072,0.982773,20646586368,0,0,NA,47775744,NA,32,159.26754,660451885056,211606237550,1492992,16
"1203","GTX-970",10,"matMul_gpu_uncoalesced",1,7168,17.43526,1076,3072,0.982869,23026368512,0,0,NA,51380224,NA,32,157.43467,736586891264,235997399400,1605632,16
"1204","GTX-970",10,"matMul_gpu_uncoalesced",1,7424,20.581285,1076,3072,0.982792,25582331904,0,0,NA,55115776,NA,32,148.425302,818359042048,262194360768,1722368,16
"1205","GTX-970",10,"matMul_gpu_uncoalesced",1,7680,23.895253,1076,3072,0.982748,28320768000,0,0,NA,58982400,NA,32,NA,905969664000,290261608896,1843200,16
"1206","GTX-970",10,"matMul_gpu_uncoalesced",1,7936,28.026746,1076,3072,0.982561,31247968256,0,0,NA,62980096,NA,32,NA,999620083712,320263631203,1968128,16
"1207","GTX-970",10,"matMul_gpu_uncoalesced",1,8192,43.412605,1076,3072,0.972457,34370224128,0,0,NA,67108864,NA,32,NA,1099511627776,352264915392,2097152,16
"1208","GTX-970",10,"matMul_gpu",2,256,0.000205629,1076,3072,0.863342,1058816,0,0,6291456,8192,6,4,740.942716,33554432,10826091,2048,16
"1209","GTX-970",10,"matMul_gpu",2,512,0.001491787,1076,3072,0.933244,8429568,0,0,50331648,32768,6,4,814.273896,268435456,86288747,8192,16
"1210","GTX-970",10,"matMul_gpu",2,768,0.005018904,1076,3072,0.955706,28403712,0,0,169869312,73728,6,4,822.072763,905969664,290877888,18432,16
"1211","GTX-970",10,"matMul_gpu",2,1024,0.011676,1076,3072,0.946182,67272704,0,0,402653184,131072,6,4,818.108588,2147483648,689080768,32768,16
"1212","GTX-970",10,"matMul_gpu",2,1280,0.023619,1076,3072,0.974105,131328000,0,0,786432000,204800,6,4,738.018221,4194304000,1345384896,51200,16
"1213","GTX-970",10,"matMul_gpu",2,1536,0.039533,1076,3072,0.971293,226861056,0,0,1358954496,294912,6,4,726.205396,7247757312,2324277610,73728,16
"1214","GTX-970",10,"matMul_gpu",2,1792,0.063111,1076,3072,0.97249,360163328,0,0,2157969408,401408,6,4,709.896408,11509170176,3690246512,100352,16
"1215","GTX-970",10,"matMul_gpu",2,2048,0.091156,1076,3072,0.955995,537526272,0,0,3221225472,524288,6,4,722.515382,17179869184,5507779008,131072,16
"1216","GTX-970",10,"matMul_gpu",2,2304,0.133473,1076,3072,0.953083,765241344,0,0,4586471424,663552,6,4,723.207134,24461180928,7841362368,165888,16
"1217","GTX-970",10,"matMul_gpu",2,2560,0.184036,1076,3072,0.953945,1049600000,0,0,6291456000,819200,6,4,693.365337,33554432000,10755484018,204800,16
"1218","GTX-970",10,"matMul_gpu",2,2816,0.237106,1076,3072,0.961331,1396893696,0,0,8373927936,991232,6,4,704.185504,44660948992,14314631528,247808,16
"1219","GTX-970",10,"matMul_gpu",2,3072,0.299905,1076,3072,0.964902,1813413888,0,0,10871635968,1179648,6,4,700.053928,57982058496,18583292264,294912,16
"1220","GTX-970",10,"matMul_gpu",2,3328,0.372982,1076,3072,0.982068,2305452032,0,0,13822328832,1384448,6,4,703.205295,73719087104,23625953650,346112,16
"1221","GTX-970",10,"matMul_gpu",2,3584,0.453481,1076,3072,0.958748,2879299584,0,0,17263755264,1605632,6,4,692.420441,92073361408,29507103086,401408,16
"1222","GTX-970",10,"matMul_gpu",2,3840,0.576876,1076,3072,0.964628,3541248000,0,0,21233664000,1843200,6,4,680.138354,113246208000,36291228096,460800,16
"1223","GTX-970",10,"matMul_gpu",2,4096,0.711613,1076,3072,0.889174,4297588736,0,0,25769803776,2097152,6,4,679.090228,137438953472,44042815936,524288,16
"1224","GTX-970",10,"matMul_gpu",2,4352,0.851567,1076,3072,0.952849,5154613248,0,0,30909923328,2367488,6,4,682.600242,164852924416,52826354112,591872,16
"1225","GTX-970",10,"matMul_gpu",2,4608,1.012076,1076,3072,0.951652,6118612992,0,0,36691771392,2654208,6,4,677.534729,195689447424,62706329982,663552,16
"1226","GTX-970",10,"matMul_gpu",2,4864,1.193839,1076,3072,0.954484,7195879424,0,0,43153096704,2957312,6,4,675.52157,230149849088,73747231168,739328,16
"1227","GTX-970",10,"matMul_gpu",2,5120,1.38883,1076,3072,0.938081,8392704000,0,0,50331648000,3276800,6,4,671.530756,268435456000,86013544827,819200,16
"1228","GTX-970",10,"matMul_gpu",2,5376,1.616411,1076,3072,0.933647,9715378176,0,0,58265174016,3612672,6,4,667.314342,310747594752,99569758656,903168,16
"1229","GTX-970",10,"matMul_gpu",2,5632,1.876594,1076,3072,0.93358,11170193408,0,0,66991423488,3964928,6,4,666.992053,357287591936,114480359872,991232,16
"1230","GTX-970",10,"matMul_gpu",2,5888,2.151396,1076,3072,0.940003,12763441152,0,0,76548145152,4333568,6,4,667.814364,408256774144,130809835897,1083392,16
"1231","GTX-970",10,"matMul_gpu",2,6144,2.432283,1076,3072,0.931268,14501412864,0,0,86973087744,4718592,6,4,667.722046,463856467968,148622674303,1179648,16
"1232","GTX-970",10,"matMul_gpu",2,6400,2.778667,1076,3072,0.948625,16390400000,0,0,9.8304e+10,5120000,6,4,663.358378,5.24288e+11,167983362496,1280000,16
"1233","GTX-970",10,"matMul_gpu",2,6656,3.125911,1076,3072,0.950705,18436694016,0,0,110578630656,5537792,6,4,660.368768,589752696832,188956387708,1384448,16
"1234","GTX-970",10,"matMul_gpu",2,6912,3.548077,1076,3072,0.945756,20646586368,0,0,123834728448,5971968,6,4,661.013449,660451885056,211606237632,1492992,16
"1235","GTX-970",10,"matMul_gpu",2,7168,3.946308,1076,3072,0.936447,23026368512,0,0,138110042112,6422528,6,4,659.379072,736586891264,235997399423,1605632,16
"1236","GTX-970",10,"matMul_gpu",2,7424,4.388292,1076,3072,0.94598,25582331904,0,0,153442320384,6889472,6,4,659.318483,818359042048,262194360768,1722368,16
"1237","GTX-970",10,"matMul_gpu",2,7680,4.889777,1076,3072,0.957642,28320768000,0,0,NA,7372800,NA,4,NA,905969664000,290261608830,1843200,16
"1238","GTX-970",10,"matMul_gpu",2,7936,5.43577,1076,3072,0.952463,31247968256,0,0,NA,7872512,NA,4,NA,999620083712,320263631222,1968128,16
"1239","GTX-970",10,"matMul_gpu",2,8192,5.994374,1076,3072,0.94227,34370224128,0,0,NA,8388608,NA,4,NA,1099511627776,352264915392,2097152,16
"1240","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,256,0.000239547,1076,3072,0.900339,862208,2621440,524288,2097152,65536,32,32,32.410826,33554432,1968494,2048,16
"1241","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,512,0.001794879,1076,3072,0.985161,6856704,20971520,4194304,16777216,262144,32,32,42.838265,268435456,15468912,8192,16
"1242","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,768,0.00606952,1076,3072,0.994042,23095296,70778880,14155776,56623104,589824,32,32,42.352726,905969664,51906992,18432,16
"1243","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,1024,0.014243,1076,3072,0.996722,54689792,167772160,33554432,134217728,1048576,32,32,43.065699,2147483648,122685804,32768,16
"1244","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,1280,0.02768,1076,3072,0.998384,106752000,327680000,65536000,262144000,1638400,32,32,42.800744,4194304000,239208896,51200,16
"1245","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,1536,0.047637,1076,3072,0.998661,184393728,566231040,113246208,452984832,2359296,32,32,43.135039,7247757312,412879210,73728,16
"1246","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,1792,0.075537,1076,3072,0.99862,292726784,899153920,179830784,719323136,3211264,32,32,43.238112,11509170176,655100352,100352,16
"1247","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,2048,0.112625,1076,3072,0.998622,436862976,1342177280,268435456,1073741824,4194304,32,32,43.126711,17179869184,977275247,131072,16
"1248","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,2304,0.160415,1076,3072,0.99897,621914112,1911029760,382205952,1528823808,5308416,32,32,43.166483,24461180928,1390807488,165888,16
"1249","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,2560,0.219547,1076,3072,0.999255,852992000,2621440000,524288000,2097152000,6553600,32,32,42.518212,33554432000,1907100020,204800,16
"1250","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,2816,0.280861,1076,3072,0.999245,1135208448,3489136640,697827328,2791309312,7929856,32,32,41.304887,44660948992,2537556334,247808,16
"1251","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,3072,0.343295,1076,3072,0.999318,1473675264,4529848320,905969664,3623878656,9437184,32,32,41.348318,57982058496,3293579635,294912,16
"1252","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,3328,0.445165,1076,3072,0.999382,1873504256,5759303680,1151860736,4607442944,11075584,32,32,41.44539,73719087104,4186573248,346112,16
"1253","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,3584,0.531221,1076,3072,0.99945,2339807232,7193231360,1438646272,5754585088,12845056,32,32,41.787592,92073361408,5227940288,401408,16
"1254","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,3840,0.634651,1076,3072,0.999518,2877696000,8847360000,1769472000,7077888000,14745600,32,32,41.442282,113246208000,6429084096,460800,16
"1255","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,4096,0.789346,1076,3072,0.999586,3492282368,10737418240,2147483648,8589934592,16777216,32,32,41.888575,137438953472,7801407852,524288,16
"1256","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,4352,0.929599,1076,3072,0.999618,4188678144,12879134720,2575826944,10303307776,18939904,32,32,41.695063,164852924416,9356314978,591872,16
"1257","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,4608,1.082063,1076,3072,0.999636,4971995136,15288238080,3057647616,12230590464,21233664,32,32,41.643709,195689447424,11105208768,663552,16
"1258","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,4864,1.269471,1076,3072,0.999679,5847345152,17980456960,3596091392,14384365568,23658496,32,32,41.674747,230149849088,13059492288,739328,16
"1259","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,5120,1.48751,1076,3072,0.999703,6819840000,20971520000,4194304000,16777216000,26214400,32,32,41.702176,268435456000,15230568798,819200,16
"1260","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,5376,1.696456,1076,3072,0.999745,7894591488,24277155840,4855431168,19421724672,28901376,32,32,41.788828,310747594752,17629841769,903168,16
"1261","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,5632,1.951688,1076,3072,0.999741,9076711424,27913093120,5582618624,22330474496,31719424,32,32,42.104615,357287591936,20268714432,991232,16
"1262","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,5888,2.23153,1076,3072,0.999759,10371311616,31895060480,6379012096,25516048384,34668544,32,32,41.975193,408256774144,23158589888,1083392,16
"1263","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,6144,2.516835,1076,3072,0.999769,11783503872,36238786560,7247757312,28991029248,37748736,32,32,42.107347,463856467968,26310871488,1179648,16
"1264","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,6400,2.835691,1076,3072,0.999784,13318400000,4.096e+10,8.192e+09,3.2768e+10,40960000,32,32,42.305462,5.24288e+11,29736962407,1280000,16
"1265","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,6656,3.182616,1076,3072,0.999802,14981111808,46074429440,9214885888,36859543552,44302336,32,32,42.265186,589752696832,33448266075,1384448,16
"1266","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,6912,3.564115,1076,3072,0.999815,16776751104,51597803520,10319560704,41278242816,47775744,32,32,42.208907,660451885056,37456185792,1492992,16
"1267","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,7168,3.981462,1076,3072,0.999824,18710429696,57545850880,11509170176,46036680704,51380224,32,32,42.086132,736586891264,41772124608,1605632,16
"1268","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,7424,4.424237,1076,3072,0.999828,20787259392,63934300160,12786860032,51147440128,55115776,32,32,42.248215,818359042048,46407485793,1722368,16
"1269","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,7680,4.882443,1076,3072,0.999835,23012352000,70778880000,14155776000,56623104000,58982400,32,32,42.168489,905969664000,51373672896,1843200,16
"1270","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,7936,5.388466,1076,3072,0.999841,25390819328,78095319040,15619063808,62476255232,62980096,32,32,42.343034,999620083712,56682088896,1968128,16
"1271","GTX-970",10,"matMul_gpu_sharedmem_uncoalesced",3,8192,5.916228,1076,3072,0.999851,27927773184,85899345920,17179869184,68719476736,67108864,32,32,42.289916,1099511627776,62344137152,2097152,16
"1272","GTX-970",10,"matMul_gpu_sharedmem",4,256,7.2095e-05,1076,3072,0.885622,862208,786432,65536,524288,8192,8,4,107.364703,33554432,1968576,2048,16
"1273","GTX-970",10,"matMul_gpu_sharedmem",4,512,0.000531256,1076,3072,0.976857,6856704,6291456,524288,4194304,32768,8,4,117.88338,268435456,15468915,8192,16
"1274","GTX-970",10,"matMul_gpu_sharedmem",4,768,0.001793379,1076,3072,0.984168,23095296,21233664,1769472,14155776,73728,8,4,117.722418,905969664,51907008,18432,16
"1275","GTX-970",10,"matMul_gpu_sharedmem",4,1024,0.004231708,1076,3072,0.991706,54689792,50331648,4194304,33554432,131072,8,4,138.765619,2147483648,122685801,32768,16
"1276","GTX-970",10,"matMul_gpu_sharedmem",4,1280,0.008281689,1076,3072,0.994617,106752000,98304000,8192000,65536000,204800,8,4,137.53859,4194304000,239208896,51200,16
"1277","GTX-970",10,"matMul_gpu_sharedmem",4,1536,0.014275,1076,3072,0.996053,184393728,169869312,14155776,113246208,294912,8,4,137.715575,7247757312,412879296,73728,16
"1278","GTX-970",10,"matMul_gpu_sharedmem",4,1792,0.022686,1076,3072,0.996996,292726784,269746177,22478849,179830784,401408,8,4,135.177247,11509170176,655100266,100352,16
"1279","GTX-970",10,"matMul_gpu_sharedmem",4,2048,0.033627,1076,3072,0.997712,436862976,402653184,33554432,268435456,524288,8,4,130.79103,17179869184,977275252,131072,16
"1280","GTX-970",10,"matMul_gpu_sharedmem",4,2304,0.048175,1076,3072,0.99806,621914112,573308928,47775744,382205952,663552,8,4,131.785145,24461180928,1390807409,165888,16
"1281","GTX-970",10,"matMul_gpu_sharedmem",4,2560,0.06599,1076,3072,0.998404,852992000,786432000,65536000,524288000,819200,8,4,131.936261,33554432000,1907100096,204800,16
"1282","GTX-970",10,"matMul_gpu_sharedmem",4,2816,0.087888,1076,3072,0.998647,1135208448,1046740992,87228416,697827328,991232,8,4,129.825434,44660948992,2537556329,247808,16
"1283","GTX-970",10,"matMul_gpu_sharedmem",4,3072,0.113886,1076,3072,0.998853,1473675264,1358954496,113246208,905969664,1179648,8,4,131.789994,57982058496,3293579712,294912,16
"1284","GTX-970",10,"matMul_gpu_sharedmem",4,3328,0.145067,1076,3072,0.999113,1873504256,1727791104,143982592,1151860736,1384448,8,4,129.201122,73719087104,4186573248,346112,16
"1285","GTX-970",10,"matMul_gpu_sharedmem",4,3584,0.173402,1076,3072,0.999185,2339807232,2157969408,179830784,1438646272,1605632,8,4,128.350037,92073361408,5227940288,401408,16
"1286","GTX-970",10,"matMul_gpu_sharedmem",4,3840,0.223274,1076,3072,0.999217,2877696000,2654208000,221184000,1769472000,1843200,8,4,127.701506,113246208000,6429084013,460800,16
"1287","GTX-970",10,"matMul_gpu_sharedmem",4,4096,0.264443,1076,3072,0.999627,3492282368,3221225473,268435457,2147483648,2097152,8,4,129.611908,137438953472,7801407936,524288,16
"1288","GTX-970",10,"matMul_gpu_sharedmem",4,4352,0.314124,1076,3072,0.999627,4188678144,3863740416,321978368,2575826944,2367488,8,4,128.858603,164852924416,9356314985,591872,16
"1289","GTX-970",10,"matMul_gpu_sharedmem",4,4608,0.361963,1076,3072,0.999593,4971995136,4586471424,382205952,3057647616,2654208,8,4,127.841304,195689447424,11105208768,663552,16
"1290","GTX-970",10,"matMul_gpu_sharedmem",4,4864,0.415015,1076,3072,0.999601,5847345152,5394137088,449511424,3596091392,2957312,8,4,127.110882,230149849088,13059492288,739328,16
"1291","GTX-970",10,"matMul_gpu_sharedmem",4,5120,0.493033,1076,3072,0.999682,6819840000,6291456000,524288000,4194304000,3276800,8,4,127.648768,268435456000,15230568896,819200,16
"1292","GTX-970",10,"matMul_gpu_sharedmem",4,5376,0.568526,1076,3072,0.999562,7894591488,7283146752,606928896,4855431168,3612672,8,4,127.470544,310747594752,17629841856,903168,16
"1293","GTX-970",10,"matMul_gpu_sharedmem",4,5632,0.64832,1076,3072,0.999625,9076711424,8373927936,697827328,5582618624,3964928,8,4,125.42406,357287591936,20268714432,991232,16
"1294","GTX-970",10,"matMul_gpu_sharedmem",4,5888,0.731088,1076,3072,0.999607,10371311616,9568518144,797376512,6379012096,4333568,8,4,124.629109,408256774144,23158589806,1083392,16
"1295","GTX-970",10,"matMul_gpu_sharedmem",4,6144,0.817643,1076,3072,0.999621,11783503872,10871635968,905969664,7247757312,4718592,8,4,126.109044,463856467968,26310871408,1179648,16
"1296","GTX-970",10,"matMul_gpu_sharedmem",4,6400,0.937916,1076,3072,0.999651,13318400000,1.2288e+10,1.024e+09,8.192e+09,5120000,8,4,124.207004,5.24288e+11,29736962496,1280000,16
"1297","GTX-970",10,"matMul_gpu_sharedmem",4,6656,1.048764,1076,3072,0.999668,14981111808,13822328832,1151860736,9214885888,5537792,8,4,124.025949,589752696832,33448266095,1384448,16
"1298","GTX-970",10,"matMul_gpu_sharedmem",4,6912,1.172356,1076,3072,0.999691,16776751104,15479341056,1289945088,10319560704,5971968,8,4,124.793175,660451885056,37456185698,1492992,16
"1299","GTX-970",10,"matMul_gpu_sharedmem",4,7168,1.309606,1076,3072,0.999688,18710429696,17263755264,1438646272,11509170176,6422528,8,4,124.585766,736586891264,41772124525,1605632,16
"1300","GTX-970",10,"matMul_gpu_sharedmem",4,7424,1.451789,1076,3072,0.999716,20787259392,19180290048,1598357504,12786860032,6889472,8,4,125.706393,818359042048,46407485810,1722368,16
"1301","GTX-970",10,"matMul_gpu_sharedmem",4,7680,1.614205,1076,3072,0.99974,23012352000,21233664000,1769472000,14155776000,7372800,8,4,124.269829,905969664000,51373672814,1843200,16
"1302","GTX-970",10,"matMul_gpu_sharedmem",4,7936,1.764838,1076,3072,0.999752,25390819328,23428595712,1952382976,15619063808,7872512,8,4,125.495118,999620083712,56682088896,1968128,16
"1303","GTX-970",10,"matMul_gpu_sharedmem",4,8192,1.919519,1076,3072,0.999767,27927773184,25769803776,2147483648,17179869184,8388608,8,4,125.257903,1099511627776,62344137152,2097152,16
"1304","GTX-970",10,"matrix_sum_normal",5,256,1.9135e-05,1076,3072,0.742261,14336,0,0,131072,65536,32,32,24.26604,65536,71356,2048,16
"1305","GTX-970",10,"matrix_sum_normal",5,512,6.1823e-05,1076,3072,0.805886,57344,0,0,524288,262144,32,32,31.330708,262144,273986,8192,16
"1306","GTX-970",10,"matrix_sum_normal",5,768,0.000141022,1076,3072,0.829709,129024,0,0,1179648,589824,32,32,30.069254,589824,612014,18432,16
"1307","GTX-970",10,"matrix_sum_normal",5,1024,0.000242652,1076,3072,0.825979,229376,0,0,2097152,1048576,32,32,32.081817,1048576,1084994,32768,16
"1308","GTX-970",10,"matrix_sum_normal",5,1280,0.000392667,1076,3072,0.826377,358400,0,0,3276800,1638400,32,32,31.11562,1638400,1693234,51200,16
"1309","GTX-970",10,"matrix_sum_normal",5,1536,0.000547767,1076,3072,0.831929,516096,0,0,4718592,2359296,32,32,32.088582,2359296,2436688,73728,16
"1310","GTX-970",10,"matrix_sum_normal",5,1792,0.000746006,1076,3072,0.832949,702464,0,0,6422528,3211264,32,32,31.957244,3211264,3315274,100352,16
"1311","GTX-970",10,"matrix_sum_normal",5,2048,0.000924659,1076,3072,0.831849,917504,0,0,8388608,4194304,32,32,33.743183,4194304,4329021,131072,16
"1312","GTX-970",10,"matrix_sum_normal",5,2304,0.001238029,1076,3072,0.833536,1161216,0,0,10616832,5308416,32,32,31.944249,5308416,5478068,165888,16
"1313","GTX-970",10,"matrix_sum_normal",5,2560,0.001547721,1076,3072,0.831697,1433600,0,0,13107200,6553600,32,32,33.65897,6553600,6762048,204800,16
"1314","GTX-970",10,"matrix_sum_normal",5,2816,0.001829956,1076,3072,0.833016,1734656,0,0,15859712,7929856,32,32,35.917002,7929856,8181342,247808,16
"1315","GTX-970",10,"matrix_sum_normal",5,3072,0.002158975,1076,3072,0.833092,2064384,0,0,18874368,9437184,32,32,32.344911,9437184,9735748,294912,16
"1316","GTX-970",10,"matrix_sum_normal",5,3328,0.002631255,1076,3072,0.833638,2422784,0,0,22151168,11075584,32,32,35.575633,11075584,11425451,346112,16
"1317","GTX-970",10,"matrix_sum_normal",5,3584,0.003019664,1076,3072,0.834125,2809856,0,0,25690112,12845056,32,32,31.74193,12845056,13250129,401408,16
"1318","GTX-970",10,"matrix_sum_normal",5,3840,0.003838052,1076,3072,0.833917,3225600,0,0,29491200,14745600,32,32,29.889037,14745600,15210069,460800,16
"1319","GTX-970",10,"matrix_sum_normal",5,4096,0.003722437,1076,3072,0.833821,3670016,0,0,33554432,16777216,32,32,40.338534,16777216,17305171,524288,16
